Trial,Batch,Timestamp,DevicePosX,DevicePosY,DevicePosZ,DeviceVelX,DeviceVelY,DeviceVelZ,AssumedUserForceX,AssumedUserForceY,AssumedUserForceZ,CommandedForceX,CommandedForceY,CommandedForceZ,CursorPosX,CursorPosY,ClosestPathX,ClosestPathY,TrackingError,CrossError,Button,RandomForceActive
1,NoDrift_Batch2,2.190835399989737,-64.11634826660156,-71.13462829589844,-40.96297836303711,-6.776911070095959,-50.62315537060752,13.4686478480541,0,0,0,0,0,0,71,523,72.0,450.0,73.00684899377592,73.0,False,False
1,NoDrift_Batch2,2.2015851000032853,-64.23505401611328,-71.23893737792969,-40.98807144165039,0.0,0.0,0.0,0,0,0,0,0,0,70,524,72.0,450.0,74.02702209328699,74.0,False,False
1,NoDrift_Batch2,2.2126569999963976,-64.41648864746094,-71.23289489746094,-41.019222259521484,0.0,0.0,0.0,0,0,0,0,0,0,68,524,72.0,450.0,74.10802925459562,74.0,False,False
1,NoDrift_Batch2,2.222726899984991,-64.57351684570312,-71.23289489746094,-41.09878158569336,-49.92369604105434,0.0,-25.318497839161324,0,0,0,0,0,0,66,524,61.0,450.0,74.16872656315464,74.0,False,False
1,NoDrift_Batch2,2.2333811999997124,-64.7304458618164,-71.23289489746094,-41.17853927612305,0.0,0.0,0.0,0,0,0,0,0,0,65,524,61.0,450.0,74.10802925459562,74.0,False,False
1,NoDrift_Batch2,2.2448680000088643,-64.93952941894531,-71.23289489746094,-41.285179138183594,0.0,0.0,0.0,0,0,0,0,0,0,63,524,61.0,450.0,74.02702209328699,74.0,False,False
1,NoDrift_Batch2,2.2554892000043765,-65.20063781738281,-71.23289489746094,-41.41896057128906,0.0,0.0,0.0,0,0,0,0,0,0,61,524,61.0,450.0,74.0,74.0,False,False
1,NoDrift_Batch2,2.2665813000057824,-65.48880767822266,-71.23893737792969,-41.6281852722168,-51.25026449311511,0.0,-26.472926110958376,0,0,0,0,0,0,58,524,61.0,450.0,74.06078584514209,74.0,False,False
1,NoDrift_Batch2,2.27759069998865,-65.69715118408203,-71.23893737792969,-41.7360725402832,0.0,0.0,0.0,0,0,0,0,0,0,56,524,61.0,450.0,74.16872656315464,74.0,False,False
1,NoDrift_Batch2,2.2877314999932423,-65.95732879638672,-71.23893737792969,-41.87141036987305,-56.64914735065433,0.0,-29.529521066532226,0,0,0,0,0,0,54,524,50.0,450.0,74.10802925459562,74.0,False,False
1,NoDrift_Batch2,2.298434600001201,-66.14739990234375,-71.29712677001953,-42.01420974731445,0.0,0.0,0.0,0,0,0,0,0,0,52,524,50.0,450.0,74.02702209328699,74.0,False,False
1,NoDrift_Batch2,2.309856799984118,-66.35310363769531,-71.47158813476562,-42.252906799316406,15.867632241752123,-51.32061022162613,-30.15927724047793,0,0,0,0,0,0,50,526,50.0,450.0,76.0,76.0,False,False
1,NoDrift_Batch2,2.3205829999933485,-66.5243148803711,-71.58782196044922,-42.430545806884766,28.42542533693684,-6.661537537383142,-53.808032237443186,0,0,0,0,0,0,49,527,50.0,450.0,77.00649323271382,77.00649323271382,False,False
1,NoDrift_Batch2,2.3318279999948572,-66.69507598876953,-71.70399475097656,-42.60849380493164,0.0,0.0,0.0,0,0,0,0,0,0,47,528,50.0,450.0,78.05767098754612,78.05767098754612,False,False
1,NoDrift_Batch2,2.3425729000009596,-66.74391174316406,-71.87812805175781,-42.76603698730469,14.26809856387783,-45.50237219155337,-26.84915151139778,0,0,0,0,0,0,47,529,50.0,450.0,79.05694150420949,79.05694150420949,False,False
1,NoDrift_Batch2,2.3529868999903556,-66.70034790039062,-71.94189453125,-42.84800720214844,0.0,0.0,0.0,0,0,0,0,0,0,47,530,50.0,450.0,80.05623023850174,80.05623023850174,False,False
1,NoDrift_Batch2,2.3639420999970753,-66.60604095458984,-72.0169448852539,-43.02544403076172,24.794972464863974,-5.540650989892912,-46.64437677224787,0,0,0,0,0,0,48,531,50.0,450.0,81.02468759581859,81.02468759581859,False,False
1,NoDrift_Batch2,2.374407900002552,-66.55531311035156,-72.0282211303711,-43.12089157104492,0.0,0.0,0.0,0,0,0,0,0,0,49,531,50.0,450.0,81.00617260431454,81.00617260431454,False,False
1,NoDrift_Batch2,2.3854273000033572,-66.60680389404297,-72.0282211303711,-43.14826965332031,0.0,0.0,0.0,0,0,0,0,0,0,48,531,50.0,450.0,81.02468759581859,81.02468759581859,False,False
1,NoDrift_Batch2,2.3958174999861512,-66.60680389404297,-72.0282211303711,-43.14826965332031,0.0,0.0,0.0,0,0,0,0,0,0,48,531,50.0,450.0,81.02468759581859,81.02468759581859,False,False
1,NoDrift_Batch2,2.4064643000019714,-66.70974731445312,-72.0282211303711,-43.20309066772461,0.0,0.0,0.0,0,0,0,0,0,0,47,531,50.0,450.0,81.05553651663777,81.05553651663777,False,False
1,NoDrift_Batch2,2.416576699994039,-66.77948760986328,-71.97035217285156,-43.19626998901367,0.0,0.0,0.0,0,0,0,0,0,0,47,530,50.0,450.0,80.05623023850174,80.05623023850174,False,False
1,NoDrift_Batch2,2.4278670999919996,-66.84922790527344,-71.9124755859375,-43.18950653076172,0.0,0.0,0.0,0,0,0,0,0,0,46,530,50.0,450.0,80.09993757800315,80.09993757800315,False,False
1,NoDrift_Batch2,2.439115099987248,-66.85309600830078,-71.75013732910156,-43.1822624206543,0.0,0.0,0.0,0,0,0,0,0,0,46,528,50.0,450.0,78.10249675906654,78.10249675906654,False,False
1,NoDrift_Batch2,2.4486002000048757,-66.78718566894531,-71.6457290649414,-43.18183517456055,0.0,0.0,0.0,0,0,0,0,0,0,47,527,50.0,450.0,77.05841939723393,77.05841939723393,False,False
1,NoDrift_Batch2,2.4591580999840517,-66.72125244140625,-71.54133605957031,-43.181514739990234,0.0,0.0,0.0,0,0,0,0,0,0,47,527,50.0,450.0,77.05841939723393,77.05841939723393,False,False
1,NoDrift_Batch2,2.4704093000036664,-66.63925170898438,-71.30974578857422,-42.96296310424805,-16.58594409573285,53.08620892698305,31.210523385878403,0,0,0,0,0,0,48,524,50.0,450.0,74.02702209328699,74.02702209328699,False,False
1,NoDrift_Batch2,2.4806334000022616,-66.53025817871094,-71.07202911376953,-42.66965866088867,-23.984197054648956,77.30048758223654,45.3046130036099,0,0,0,0,0,0,49,522,50.0,450.0,72.00694410957877,72.00694410957877,False,False
1,NoDrift_Batch2,2.490751999983331,-66.42938232421875,-70.71159362792969,-42.23381423950195,28.08883765562869,6.365195829258347,79.10282821903445,0,0,0,0,0,0,50,519,50.0,450.0,69.0,69.0,False,False
1,NoDrift_Batch2,2.501534699986223,-66.47640991210938,-70.12300109863281,-41.76607131958008,36.8606586322969,62.62788943882584,65.5651079584254,0,0,0,0,0,0,49,514,50.0,450.0,64.00781202322104,64.00781202322104,False,False
1,NoDrift_Batch2,2.5119093999965116,-66.61822509765625,-69.48043060302734,-41.36920928955078,-19.350765736830283,64.42132909434555,36.88240825089732,0,0,0,0,0,0,48,508,50.0,450.0,58.034472514187634,58.034472514187634,False,False
1,NoDrift_Batch2,2.5225503999972716,-66.69310760498047,-68.7457504272461,-41.09931564331055,8.053025794951674,54.87031603774688,-15.367723072630726,0,0,0,0,0,0,47,501,50.0,450.0,51.088159097779204,51.088159097779204,False,False
1,NoDrift_Batch2,2.5334341999841854,-66.59638977050781,-68.09660339355469,-41.029293060302734,7.4742954576894265,50.14868197402293,-14.287573678755134,0,0,0,0,0,0,48,496,50.0,450.0,46.04345773288535,46.04345773288535,False,False
1,NoDrift_Batch2,2.5435940999886952,-66.41404724121094,-67.5790023803711,-41.123252868652344,7.826785628136225,51.87253818060958,-14.995601007963831,0,0,0,0,0,0,50,491,50.0,450.0,41.0,41.0,False,False
1,NoDrift_Batch2,2.55437189998338,-66.359130859375,-67.21708679199219,-41.22844696044922,0.0,0.0,0.0,0,0,0,0,0,0,50,488,50.0,450.0,38.0,38.0,False,False
1,NoDrift_Batch2,2.563984500011429,-66.35481262207031,-67.01724243164062,-41.36403274536133,0.0,0.0,0.0,0,0,0,0,0,0,50,486,50.0,450.0,36.0,36.0,False,False
1,NoDrift_Batch2,2.574348900001496,-66.42838287353516,-66.98590087890625,-41.604408264160156,24.22968039496896,-6.53019435035139,-46.23953793667933,0,0,0,0,0,0,50,486,50.0,450.0,36.0,36.0,False,False
1,NoDrift_Batch2,2.584506399987731,-66.6402816772461,-67.0126724243164,-41.95948791503906,0.0,0.0,0.0,0,0,0,0,0,0,48,486,50.0,450.0,36.05551275463989,36.05551275463989,False,False
1,NoDrift_Batch2,2.5958973999950103,-66.90381622314453,-67.05216217041016,-42.46516799926758,-40.276888875349705,-9.924132561505475,-114.32484639128442,0,0,0,0,0,0,46,486,50.0,450.0,36.22154055254967,36.22154055254967,False,False
1,NoDrift_Batch2,2.6065610999939963,-67.1131362915039,-67.09086608886719,-42.943687438964844,-25.34498201688135,-6.201195600042794,-72.91214826637429,0,0,0,0,0,0,44,486,50.0,450.0,36.49657518178932,36.49657518178932,False,False
1,NoDrift_Batch2,2.6176686999970116,-67.37157440185547,-67.12877655029297,-43.450138092041016,-26.666151943570327,-6.484866927035319,-77.86184620371579,0,0,0,0,0,0,41,487,50.0,450.0,38.07886552931954,38.07886552931954,False,False
1,NoDrift_Batch2,2.628877100010868,-67.62736511230469,-67.1658935546875,-43.95701217651367,-19.368939854607877,-4.680681587948523,-57.4140321148611,0,0,0,0,0,0,39,487,50.0,450.0,38.600518131237564,38.600518131237564,False,False
1,NoDrift_Batch2,2.638988699996844,-67.87950134277344,-67.21414947509766,-44.58692932128906,-24.461054230604013,-5.83653175279019,-73.82090257327131,0,0,0,0,0,0,37,488,50.0,450.0,40.162171256046406,40.162171256046406,False,False
1,NoDrift_Batch2,2.649509399983799,-68.07719421386719,-67.26100158691406,-45.18913269042969,-24.32659283651481,-5.735476631439573,-74.66334519885221,0,0,0,0,0,0,35,488,50.0,450.0,40.85339643163099,40.85339643163099,False,False
1,NoDrift_Batch2,2.658648099983111,-68.1445083618164,-67.31202697753906,-45.78255844116211,-23.23744224857347,-5.370952865789637,-72.37945976035775,0,0,0,0,0,0,34,488,50.0,450.0,41.23105625617661,41.23105625617661,False,False
1,NoDrift_Batch2,2.6689021000056528,-68.26062774658203,-67.20098114013672,-46.40153121948242,-14.27014762852544,42.90250835414745,-83.77249444060914,0,0,0,0,0,0,33,487,50.0,450.0,40.718546143004666,40.718546143004666,False,False
1,NoDrift_Batch2,2.6805138000054285,-68.47335052490234,-67.08859252929688,-47.07670974731445,-30.60174772055354,-6.863849767052774,-98.83442653624094,0,0,0,0,0,0,32,486,50.0,450.0,40.24922359499622,40.24922359499622,False,False
1,NoDrift_Batch2,2.690900999994483,-68.75745391845703,-66.89779663085938,-47.50380325317383,-43.14388671513134,54.08988764730857,-45.4443072326759,0,0,0,0,0,0,29,485,50.0,450.0,40.8166632639171,40.8166632639171,False,False
1,NoDrift_Batch2,2.7015938999829814,-69.11043548583984,-66.7998046875,-47.80769348144531,-49.890113402136734,0.0,-28.588155933034187,0,0,0,0,0,0,26,484,50.0,450.0,41.617304093369626,41.617304093369626,False,False
1,NoDrift_Batch2,2.7131143999868073,-69.53863525390625,-66.69670104980469,-48.094417572021484,-64.40965821117881,0.0,-37.23279687091746,0,0,0,0,0,0,22,483,50.0,450.0,43.278170016764804,43.278170016764804,False,False
1,NoDrift_Batch2,2.7236597999872174,-69.98320007324219,-66.69670104980469,-48.35258865356445,-46.91218132945157,0.0,-27.35093317769973,0,0,0,0,0,0,18,483,50.0,450.0,45.967379738244816,45.967379738244816,False,False
1,NoDrift_Batch2,2.7345325000060257,-70.3775634765625,-66.69670104980469,-48.58345031738281,0.0,0.0,0.0,0,0,0,0,0,0,14,483,50.0,450.0,48.83646178829912,48.83646178829912,False,False
1,NoDrift_Batch2,2.745884700008901,-70.67283630371094,-66.69670104980469,-48.757450103759766,0.0,0.0,0.0,0,0,0,0,0,0,12,483,50.0,450.0,50.32891812864648,50.32891812864648,False,False
1,NoDrift_Batch2,2.756922400003532,-70.91857147216797,-66.69670104980469,-48.90300750732422,0.0,0.0,0.0,0,0,0,0,0,0,9,483,50.0,450.0,52.630789467763066,52.630789467763066,False,False
1,NoDrift_Batch2,2.76741219998803,-71.01677703857422,-66.69670104980469,-48.96137237548828,0.0,0.0,0.0,0,0,0,0,0,0,8,483,50.0,450.0,53.41348144429457,53.41348144429457,False,False
1,NoDrift_Batch2,2.7780947999854106,-71.07477569580078,-66.74825286865234,-48.97562026977539,0.0,0.0,0.0,0,0,0,0,0,0,8,483,50.0,450.0,53.41348144429457,53.41348144429457,False,False
1,NoDrift_Batch2,2.788545699993847,-71.07477569580078,-66.74825286865234,-48.97562026977539,0.0,0.0,0.0,0,0,0,0,0,0,8,483,50.0,450.0,53.41348144429457,53.41348144429457,False,False
1,NoDrift_Batch2,2.79893349998747,-71.02568054199219,-66.74825286865234,-48.94640350341797,0.0,0.0,0.0,0,0,0,0,0,0,8,483,50.0,450.0,53.41348144429457,53.41348144429457,False,False
1,NoDrift_Batch2,2.80937350000022,-71.03457641601562,-66.7998046875,-48.931453704833984,0.0,0.0,0.0,0,0,0,0,0,0,8,484,50.0,450.0,54.037024344425184,54.037024344425184,False,False
1,NoDrift_Batch2,2.818901399994502,-71.03457641601562,-66.7998046875,-48.931453704833984,0.0,0.0,0.0,0,0,0,0,0,0,8,484,50.0,450.0,54.037024344425184,54.037024344425184,False,False
1,NoDrift_Batch2,2.830394899996463,-70.95782470703125,-66.80492401123047,-48.94875717163086,0.0,0.0,0.0,0,0,0,0,0,0,9,484,50.0,450.0,53.2634959423431,53.2634959423431,False,False
1,NoDrift_Batch2,2.840588899998693,-70.8472671508789,-66.82518005371094,-49.134796142578125,27.886699071005857,-5.080105268248376,-46.925548133145796,0,0,0,0,0,0,10,484,50.0,450.0,52.49761899362675,52.49761899362675,False,False
1,NoDrift_Batch2,2.8516262999910396,-70.61373138427734,-66.91133117675781,-49.41644287109375,27.73141646546402,-4.893779376258356,-46.71300047807175,0,0,0,0,0,0,12,485,50.0,450.0,51.66236541235796,51.66236541235796,False,False
1,NoDrift_Batch2,2.8626753999851644,-70.39913940429688,-66.94012451171875,-49.66673278808594,0.0,0.0,0.0,0,0,0,0,0,0,14,485,50.0,450.0,50.20956084253277,50.20956084253277,False,False
1,NoDrift_Batch2,2.8734014999936335,-70.3162841796875,-66.9542236328125,-49.80641174316406,0.0,0.0,0.0,0,0,0,0,0,0,15,485,50.0,450.0,49.49747468305833,49.49747468305833,False,False
1,NoDrift_Batch2,2.88402880000649,-70.26103973388672,-66.96350860595703,-49.899539947509766,0.0,0.0,0.0,0,0,0,0,0,0,15,485,50.0,450.0,49.49747468305833,49.49747468305833,False,False
1,NoDrift_Batch2,2.894877599988831,-70.2334213256836,-66.96812438964844,-49.94610595703125,29.64939179086384,-4.955216031346029,-49.990348838546254,0,0,0,0,0,0,16,485,50.0,450.0,48.79549159502341,48.79549159502341,False,False
1,NoDrift_Batch2,2.9055827999836765,-70.21465301513672,-67.02427673339844,-49.97774887084961,0.0,0.0,0.0,0,0,0,0,0,0,16,486,50.0,450.0,49.51767361255979,49.51767361255979,False,False
1,NoDrift_Batch2,2.916425100003835,-70.18702697753906,-67.02884674072266,-50.02431869506836,0.0,0.0,0.0,0,0,0,0,0,0,16,486,50.0,450.0,49.51767361255979,49.51767361255979,False,False
1,NoDrift_Batch2,2.926863200002117,-70.14945220947266,-67.14107513427734,-50.087669372558594,0.0,0.0,0.0,0,0,0,0,0,0,16,487,50.0,450.0,50.24937810560445,50.24937810560445,False,False
1,NoDrift_Batch2,2.9375817000109237,-70.13945770263672,-67.24876403808594,-50.104522705078125,0.0,0.0,0.0,0,0,0,0,0,0,16,488,50.0,450.0,50.99019513592785,50.99019513592785,False,False
1,NoDrift_Batch2,2.9478768999979366,-70.17802429199219,-67.35646057128906,-50.15029525756836,0.0,0.0,0.0,0,0,0,0,0,0,16,489,50.0,450.0,51.73973328110612,51.73973328110612,False,False
1,NoDrift_Batch2,2.9587934000010137,-70.21652221679688,-67.46415710449219,-50.1961555480957,0.0,0.0,0.0,0,0,0,0,0,0,16,490,50.0,450.0,52.49761899362675,52.49761899362675,False,False
1,NoDrift_Batch2,2.968991500005359,-70.22726440429688,-67.57627868652344,-50.28864669799805,0.0,0.0,0.0,0,0,0,0,0,0,16,491,50.0,450.0,53.2634959423431,53.2634959423431,False,False
1,NoDrift_Batch2,2.9790115999931004,-70.11650848388672,-67.59370422363281,-50.474849700927734,0.0,0.0,0.0,0,0,0,0,0,0,17,491,50.0,450.0,52.630789467763066,52.630789467763066,False,False
1,NoDrift_Batch2,2.989789999992354,-69.9019775390625,-67.61918640136719,-50.725440979003906,0.0,0.0,0.0,0,0,0,0,0,0,19,491,50.0,450.0,51.40038910358559,51.40038910358559,False,False
1,NoDrift_Batch2,2.9996491000056267,-69.70821380615234,-67.64791107177734,-51.05149459838867,0.0,0.0,0.0,0,0,0,0,0,0,20,491,50.0,450.0,50.80354318352215,50.80354318352215,False,False
1,NoDrift_Batch2,3.008971900009783,-69.52314758300781,-67.72720336914062,-51.36289596557617,18.11762272813168,-53.105138226074246,-30.48547231499563,0,0,0,0,0,0,22,492,50.0,450.0,50.47771785649585,50.47771785649585,False,False
1,NoDrift_Batch2,3.0198297000024468,-69.33667755126953,-67.74628448486328,-51.567359924316406,0.0,0.0,0.0,0,0,0,0,0,0,24,492,50.0,450.0,49.39635614091387,49.39635614091387,False,False
1,NoDrift_Batch2,3.0304730999923777,-69.27391052246094,-67.76115417480469,-51.782291412353516,27.26875844874835,-3.6273231425903205,-45.87474827435398,0,0,0,0,0,0,24,492,50.0,450.0,49.39635614091387,49.39635614091387,False,False
1,NoDrift_Batch2,3.041551400005119,-69.19955444335938,-67.82372283935547,-51.907413482666016,0.0,0.0,0.0,0,0,0,0,0,0,25,493,50.0,450.0,49.73932046178355,49.73932046178355,False,False
1,NoDrift_Batch2,3.0519460999930743,-69.20944213867188,-67.93421936035156,-51.99974060058594,0.0,0.0,0.0,0,0,0,0,0,0,25,494,50.0,450.0,50.60632371551998,50.60632371551998,False,False
1,NoDrift_Batch2,3.063170799985528,-69.22888946533203,-68.15503692626953,-52.18458557128906,-54.02001671225592,-103.8062648458414,-113.74485718729656,0,0,0,0,0,0,25,496,50.0,450.0,52.354560450833695,52.354560450833695,False,False
1,NoDrift_Batch2,3.0733999999938533,-69.26517486572266,-68.47907257080078,-52.34074783325195,-11.93477892018027,-71.5664638697282,20.007374741522362,0,0,0,0,0,0,24,499,50.0,450.0,55.47071299343465,55.47071299343465,False,False
1,NoDrift_Batch2,3.0837737999972887,-69.27938842773438,-69.0167236328125,-52.533443450927734,-8.918095289402226,-54.11426900361136,14.915295204750908,0,0,0,0,0,0,24,504,50.0,450.0,59.93329625508679,59.93329625508679,False,False
1,NoDrift_Batch2,3.095081100007519,-69.21699523925781,-69.61540985107422,-52.85347366333008,13.609622982526341,-38.437844988295964,-22.712059059663076,0,0,0,0,0,0,25,509,50.0,450.0,64.07807737440318,64.07807737440318,False,False
1,NoDrift_Batch2,3.106580199993914,-69.06615447998047,-70.32270050048828,-53.21256637573242,19.97065094115571,-55.77955830744425,-33.29606972355658,0,0,0,0,0,0,26,516,50.0,450.0,70.22819946431775,70.22819946431775,False,False
1,NoDrift_Batch2,3.117480599990813,-68.94732666015625,-70.76566314697266,-53.6246452331543,-18.35304545044451,-2.4815180406826243,-71.41459616492355,0,0,0,0,0,0,27,520,50.0,450.0,73.68174807915459,73.68174807915459,False,False
1,NoDrift_Batch2,3.1290315999940503,-68.84029388427734,-70.98646545410156,-53.802738189697266,0.0,0.0,0.0,0,0,0,0,0,0,28,522,50.0,450.0,75.28612089887484,75.28612089887484,False,False
1,NoDrift_Batch2,3.139338899985887,-68.78437042236328,-70.99137878417969,-53.89579391479492,0.0,0.0,0.0,0,0,0,0,0,0,29,522,50.0,450.0,75.0,75.0,False,False
1,NoDrift_Batch2,3.14872969998396,-68.72026824951172,-70.94416046142578,-54.0024528503418,11.58621717830971,73.73243805077317,-19.270732489669975,0,0,0,0,0,0,29,521,50.0,450.0,74.04052944165107,74.04052944165107,False,False
1,NoDrift_Batch2,3.158943199989153,-68.68412017822266,-70.8945083618164,-54.06260681152344,0.0,0.0,0.0,0,0,0,0,0,0,29,521,50.0,450.0,74.04052944165107,74.04052944165107,False,False
1,NoDrift_Batch2,3.1695398000010755,-68.60098266601562,-70.84483337402344,-54.09456253051758,0.0,0.0,0.0,0,0,0,0,0,0,30,520,50.0,450.0,72.80109889280519,72.80109889280519,False,False
1,NoDrift_Batch2,3.180732899985742,-68.54508972167969,-70.84947967529297,-54.18764877319336,0.0,0.0,0.0,0,0,0,0,0,0,31,520,50.0,450.0,72.53275122315436,72.53275122315436,False,False
1,NoDrift_Batch2,3.1916270999936387,-68.48836517333984,-70.9105453491211,-54.38833999633789,28.948888291820275,-2.3064325733182867,-48.17837493477702,0,0,0,0,0,0,31,521,50.0,450.0,73.49829930005184,73.49829930005184,False,False
1,NoDrift_Batch2,3.2025432999944314,-68.25300598144531,-71.03365325927734,-54.77996826171875,27.969360651120216,-2.0294189670480027,-46.54312183637722,0,0,0,0,0,0,33,522,50.0,450.0,73.97972695272672,73.97972695272672,False,False
1,NoDrift_Batch2,3.213477699988289,-67.98143768310547,-71.104736328125,-55.231842041015625,39.61624188275327,-2.549613603580521,-65.917234755282,0,0,0,0,0,0,36,523,50.0,450.0,74.33034373659252,74.33034373659252,False,False
1,NoDrift_Batch2,3.223703800002113,-67.73780059814453,-71.17203521728516,-55.63724136352539,0.0,0.0,0.0,0,0,0,0,0,0,38,523,50.0,450.0,73.97972695272672,73.97972695272672,False,False
1,NoDrift_Batch2,3.234262999991188,-67.56015014648438,-71.18408203125,-56.0374641418457,28.067239300673698,-1.4301290869825563,-46.65891743144693,0,0,0,0,0,0,40,523,50.0,450.0,73.68174807915459,73.68174807915459,False,False
1,NoDrift_Batch2,3.244701999996323,-67.39215087890625,-71.19218444824219,-56.31675720214844,25.08949636499416,-1.1621837553267051,-41.71214225368171,0,0,0,0,0,0,41,523,50.0,450.0,73.55270219373317,73.55270219373317,False,False
1,NoDrift_Batch2,3.2547429999976885,-67.29810333251953,-71.19832611083984,-56.577178955078125,26.37188603941348,-1.1128892829047343,-43.8011681958731,0,0,0,0,0,0,42,523,50.0,450.0,73.43704787094863,73.43704787094863,False,False
1,NoDrift_Batch2,3.265425099991262,-67.26958465576172,-71.15078735351562,-56.832191467285156,0.0,0.0,0.0,0,0,0,0,0,0,42,523,50.0,450.0,73.43704787094863,73.43704787094863,False,False
1,NoDrift_Batch2,3.2754627999966033,-67.2665023803711,-71.15593719482422,-57.14768600463867,38.3080618046262,-1.3406782346165977,-63.323662662937444,0,0,0,0,0,0,42,523,50.0,450.0,73.43704787094863,73.43704787094863,False,False
1,NoDrift_Batch2,3.2865703999996185,-67.28013610839844,-71.16138458251953,-57.5371208190918,28.735598089652196,-0.8707756996864302,-47.3251043213509,0,0,0,0,0,0,42,523,50.0,450.0,73.43704787094863,73.43704787094863,False,False
1,NoDrift_Batch2,3.296912499994505,-67.3009033203125,-71.21809387207031,-57.91279602050781,34.51902799247671,-0.8848644520467586,-56.645296474972234,0,0,0,0,0,0,42,524,50.0,450.0,74.43117626371358,74.43117626371358,False,False
1,NoDrift_Batch2,3.3074093000032008,-67.26345825195312,-71.37871551513672,-58.280029296875,27.701213796757898,-0.5519358699407874,-45.325868670677906,0,0,0,0,0,0,42,525,50.0,450.0,75.4254598925323,75.4254598925323,False,False
1,NoDrift_Batch2,3.3175419000035618,-67.08634185791016,-71.59117126464844,-58.6712532043457,20.213000945962012,-52.59357075496813,-33.05357173229202,0,0,0,0,0,0,44,527,50.0,450.0,77.23341245859851,77.23341245859851,False,False
